longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,avg_rooms_per_hh,avg_bedrooms_per_hh,housing_median_age_cat,median_house_value
-122.16,37.79,12842.0,2048.0,4985.0,1967.0,5.9849,near bay,6.528723945094052,1.0411794611082867,new,371000.0
-122.17,37.77,3326.0,746.0,1704.0,703.0,2.875,near bay,4.731152204836415,1.0611664295874823,new,135300.0
-122.18,37.78,1985.0,440.0,1085.0,407.0,3.4205,near bay,4.877149877149877,1.0810810810810811,new,136700.0
-122.18,37.78,1642.0,322.0,713.0,284.0,3.2984,near bay,5.78169014084507,1.1338028169014085,old,160700.0
-122.17,37.78,653.0,128.0,296.0,121.0,4.175,near bay,5.396694214876033,1.0578512396694215,old,144000.0
-122.16,37.77,977.0,194.0,446.0,180.0,4.7708,near bay,5.427777777777778,1.0777777777777777,new,156300.0
-122.16,37.77,2324.0,397.0,968.0,384.0,3.5739,near bay,6.052083333333333,1.0338541666666667,new,176000.0
-122.16,37.77,1583.0,349.0,857.0,316.0,3.0958,near bay,5.0094936708860756,1.1044303797468353,new,145800.0
-122.17,37.77,1612.0,342.0,912.0,322.0,3.3958,near bay,5.0062111801242235,1.062111801242236,new,141900.0
-122.17,37.77,2424.0,533.0,1360.0,452.0,1.871,near bay,5.3628318584070795,1.1792035398230087,new,90700.0
-122.17,37.76,1594.0,367.0,1074.0,355.0,1.9356,near bay,4.490140845070423,1.0338028169014084,new,90600.0
-122.17,37.76,2118.0,413.0,965.0,382.0,2.1842,near bay,5.544502617801047,1.081151832460733,new,107900.0
-122.18,37.76,1575.0,358.0,933.0,320.0,2.2917,near bay,4.921875,1.11875,new,107000.0
-122.17,37.76,1764.0,397.0,987.0,354.0,2.4333,near bay,4.983050847457627,1.1214689265536724,new,98200.0
-122.18,37.76,1187.0,261.0,907.0,246.0,1.9479,near bay,4.82520325203252,1.0609756097560976,old,89500.0
-122.18,37.76,754.0,175.0,447.0,165.0,3.9063,near bay,4.569696969696969,1.0606060606060606,old,93800.0
-122.18,37.76,2308.0,452.0,1299.0,451.0,1.8407,near bay,5.117516629711751,1.0022172949002217,new,96700.0
-122.18,37.77,909.0,236.0,396.0,157.0,2.0786,near bay,5.789808917197452,1.5031847133757963,new,97500.0
-122.18,37.76,2018.0,408.0,1111.0,367.0,1.8913,near bay,5.498637602179836,1.111716621253406,new,91200.0
-122.19,37.76,1368.0,282.0,790.0,269.0,1.7056,near bay,5.08550185873606,1.0483271375464684,new,91400.0
-122.18,37.77,2107.0,471.0,1173.0,438.0,3.2552,near bay,4.810502283105023,1.0753424657534247,old,120100.0
-122.19,37.76,2024.0,391.0,1030.0,350.0,2.4659,near bay,5.782857142857143,1.1171428571428572,old,94700.0
-122.19,37.77,2036.0,510.0,1412.0,454.0,2.0469,near bay,4.484581497797357,1.1233480176211454,new,89300.0
-122.19,37.77,1852.0,393.0,1132.0,349.0,2.7159,near bay,5.306590257879656,1.1260744985673352,new,101400.0
-122.19,37.76,921.0,207.0,522.0,159.0,1.2083,near bay,5.7924528301886795,1.3018867924528301,new,72500.0
-122.19,37.76,995.0,238.0,630.0,237.0,1.925,near bay,4.198312236286919,1.0042194092827004,new,74100.0
-122.2,37.76,2680.0,736.0,1925.0,667.0,1.4097,near bay,4.017991004497751,1.103448275862069,new,84600.0
-122.19,37.76,1493.0,370.0,1144.0,351.0,0.7683,near bay,4.253561253561253,1.0541310541310542,new,81800.0
-122.19,37.75,2207.0,565.0,1481.0,520.0,1.3194,near bay,4.244230769230769,1.0865384615384615,new,81400.0
-122.19,37.75,856.0,189.0,435.0,162.0,0.8012,near bay,5.283950617283951,1.1666666666666667,new,81800.0
-122.19,37.74,847.0,212.0,567.0,159.0,1.1765,near bay,5.327044025157233,1.3333333333333333,new,87100.0
-122.18,37.74,541.0,154.0,380.0,123.0,2.3456,near bay,4.3983739837398375,1.2520325203252032,new,83500.0
-122.19,37.73,1066.0,253.0,825.0,244.0,2.1538,near bay,4.368852459016393,1.0368852459016393,new,79700.0
-122.19,37.73,1528.0,291.0,801.0,287.0,1.2625,near bay,5.32404181184669,1.0139372822299653,new,84700.0
-122.18,37.73,909.0,215.0,646.0,198.0,2.9063,near bay,4.590909090909091,1.0858585858585859,new,80000.0
-122.18,37.73,1391.0,293.0,855.0,285.0,2.5192,near bay,4.8807017543859645,1.0280701754385966,new,76400.0
-122.18,37.73,4074.0,874.0,2736.0,780.0,2.455,near bay,5.223076923076923,1.1205128205128205,new,82400.0
-122.17,37.74,1613.0,445.0,1481.0,414.0,2.4028,near bay,3.896135265700483,1.0748792270531402,new,97700.0
-122.17,37.74,818.0,193.0,494.0,179.0,2.4776,near bay,4.569832402234637,1.0782122905027933,new,101600.0
-122.17,37.73,1473.0,371.0,1231.0,341.0,2.1587,near bay,4.319648093841642,1.0879765395894427,new,86500.0
-122.18,37.74,504.0,126.0,323.0,109.0,1.8438,near bay,4.623853211009174,1.1559633027522935,new,90500.0
-122.17,37.74,1026.0,226.0,749.0,225.0,3.0298,near bay,4.56,1.0044444444444445,new,107600.0
-122.17,37.74,769.0,183.0,693.0,178.0,2.25,near bay,4.320224719101123,1.0280898876404494,new,84200.0
-122.18,37.74,2103.0,391.0,1339.0,354.0,2.2467,near bay,5.940677966101695,1.1045197740112995,new,88900.0
-122.18,37.75,941.0,218.0,621.0,195.0,1.325,near bay,4.825641025641025,1.117948717948718,new,87100.0
-122.18,37.75,990.0,261.0,901.0,260.0,2.1731,near bay,3.8076923076923075,1.0038461538461538,new,82000.0
-122.19,37.75,1126.0,263.0,482.0,150.0,1.9167,near bay,7.506666666666667,1.7533333333333334,new,82800.0
-122.18,37.75,1036.0,233.0,652.0,213.0,2.069,near bay,4.863849765258216,1.0938967136150235,new,84600.0
-122.18,37.75,1047.0,214.0,651.0,166.0,1.712,near bay,6.307228915662651,1.2891566265060241,new,82100.0
-122.17,37.76,1280.0,307.0,999.0,286.0,2.5625,near bay,4.475524475524476,1.0734265734265733,new,89300.0
-122.17,37.75,1587.0,320.0,907.0,306.0,1.9821,near bay,5.186274509803922,1.0457516339869282,new,98300.0
-122.17,37.75,1257.0,271.0,828.0,230.0,2.5043,near bay,5.465217391304348,1.1782608695652175,new,92300.0
-122.17,37.75,1751.0,390.0,935.0,349.0,1.4375,near bay,5.017191977077364,1.1174785100286533,new,90000.0
-122.16,37.76,2299.0,514.0,1437.0,484.0,2.5122,near bay,4.75,1.06198347107438,new,95500.0
-122.16,37.75,2457.0,624.0,1516.0,482.0,1.5625,near bay,5.097510373443983,1.2946058091286308,new,91700.0
-122.17,37.75,998.0,211.0,597.0,185.0,3.1587,near bay,5.394594594594595,1.1405405405405404,new,100400.0
-122.17,37.76,1685.0,343.0,949.0,342.0,1.8426,near bay,4.926900584795321,1.0029239766081872,new,94800.0
-122.16,37.76,1827.0,307.0,881.0,302.0,4.6696,near bay,6.049668874172186,1.0165562913907285,new,164300.0
-122.16,37.76,2781.0,574.0,1438.0,519.0,2.4598,near bay,5.358381502890174,1.1059730250481696,new,155500.0
-122.15,37.76,1823.0,286.0,763.0,270.0,6.0749,near bay,6.7518518518518515,1.0592592592592593,new,196900.0
-122.14,37.77,2229.0,365.0,1297.0,355.0,4.8304,near bay,6.27887323943662,1.028169014084507,new,279100.0
-122.14,37.76,1513.0,231.0,545.0,211.0,5.5701,near bay,7.170616113744076,1.09478672985782,new,252800.0
-122.12,37.75,1809.0,261.0,808.0,219.0,6.86,near bay,8.26027397260274,1.1917808219178083,new,250000.0
-122.12,37.75,794.0,111.0,329.0,109.0,7.6923,near bay,7.284403669724771,1.018348623853211,new,329800.0
-122.13,37.75,414.0,54.0,137.0,50.0,4.975,near bay,8.28,1.08,new,311100.0
-122.13,37.75,768.0,93.0,229.0,93.0,5.3602,near bay,8.258064516129032,1.0,new,330000.0
-122.13,37.74,4400.0,666.0,1476.0,648.0,5.0,near bay,6.790123456790123,1.0277777777777777,new,248900.0
-122.16,37.75,954.0,161.0,429.0,154.0,2.925,near bay,6.194805194805195,1.0454545454545454,new,142900.0
-122.15,37.75,1445.0,256.0,849.0,255.0,3.8913,near bay,5.666666666666667,1.003921568627451,new,126300.0
-122.15,37.75,1938.0,399.0,946.0,331.0,3.225,near bay,5.854984894259819,1.2054380664652569,new,135800.0
-122.16,37.75,1790.0,454.0,1137.0,386.0,2.537,near bay,4.637305699481865,1.1761658031088082,new,107900.0
-122.15,37.74,1383.0,275.0,853.0,272.0,3.5083,near bay,5.084558823529412,1.0110294117647058,new,122000.0
-122.16,37.75,1227.0,294.0,928.0,261.0,1.8235,near bay,4.7011494252873565,1.1264367816091954,new,95200.0
-122.16,37.75,667.0,140.0,406.0,133.0,3.8047,near bay,5.015037593984962,1.0526315789473684,new,94300.0
-122.17,37.74,1223.0,281.0,824.0,280.0,2.2917,near bay,4.367857142857143,1.0035714285714286,new,92500.0
-122.17,37.75,1379.0,287.0,835.0,259.0,2.4962,near bay,5.324324324324325,1.1081081081081081,new,91800.0
-122.16,37.74,1534.0,300.0,826.0,295.0,4.0417,near bay,5.2,1.0169491525423728,new,109400.0
-122.16,37.74,771.0,147.0,355.0,144.0,4.1458,near bay,5.354166666666667,1.0208333333333333,old,143400.0
-122.16,37.74,824.0,223.0,533.0,166.0,2.625,near bay,4.963855421686747,1.3433734939759037,new,98200.0
-122.16,37.74,1097.0,239.0,609.0,215.0,2.0227,near bay,5.102325581395349,1.1116279069767443,new,103100.0
-122.29,37.9,1283.0,238.0,576.0,236.0,3.3333,near bay,5.436440677966102,1.0084745762711864,new,276800.0
-122.29,37.89,2248.0,422.0,870.0,377.0,3.4732,near bay,5.962864721485412,1.1193633952254642,old,246200.0
-122.3,37.9,2263.0,522.0,1027.0,509.0,3.5125,near bay,4.445972495088409,1.0255402750491158,new,224200.0
-122.29,37.89,1571.0,349.0,693.0,326.0,3.1375,near bay,4.819018404907975,1.0705521472392638,old,229100.0
-122.3,37.89,1520.0,402.0,815.0,375.0,2.8036,near bay,4.053333333333334,1.072,new,211600.0
-122.3,37.9,5083.0,1212.0,2420.0,1146.0,4.5824,near bay,4.43542757417103,1.057591623036649,new,256100.0
-122.3,37.89,1077.0,293.0,518.0,276.0,3.0208,near bay,3.902173913043478,1.0615942028985508,new,206300.0
-122.3,37.89,1248.0,283.0,620.0,275.0,4.0875,near bay,4.538181818181818,1.029090909090909,old,221300.0
-122.33,37.89,1342.0,291.0,551.0,266.0,4.5268,near bay,5.045112781954887,1.093984962406015,new,207400.0
-122.34,37.88,3061.0,930.0,2556.0,924.0,1.7375,near bay,3.3127705627705626,1.0064935064935066,new,350000.0
-122.29,37.89,3171.0,698.0,1498.0,696.0,3.1795,near bay,4.556034482758621,1.0028735632183907,old,218200.0
-122.29,37.88,1211.0,261.0,523.0,227.0,3.8672,near bay,5.334801762114537,1.1497797356828194,old,216700.0
-122.29,37.89,979.0,175.0,374.0,153.0,5.1675,near bay,6.398692810457517,1.1437908496732025,old,270600.0
-122.29,37.89,2269.0,380.0,1004.0,371.0,5.1696,near bay,6.115902964959568,1.0242587601078168,old,261400.0
-122.27,37.9,1650.0,274.0,645.0,256.0,5.6228,near bay,6.4453125,1.0703125,new,375400.0
-122.27,37.9,1803.0,240.0,572.0,236.0,6.1739999999999995,near bay,7.639830508474576,1.0169491525423728,old,358800.0
-122.27,37.9,2041.0,270.0,671.0,253.0,6.9414,near bay,8.067193675889328,1.0671936758893281,old,417500.0
-122.27,37.89,3046.0,373.0,975.0,365.0,8.8342,near bay,8.345205479452055,1.021917808219178,old,430500.0
-122.28,37.9,2318.0,328.0,779.0,312.0,7.1754,near bay,7.42948717948718,1.0512820512820513,old,362900.0
-122.28,37.9,2003.0,250.0,658.0,244.0,10.0825,near bay,8.209016393442623,1.0245901639344261,old,397000.0
-122.28,37.89,1225.0,169.0,412.0,168.0,5.7912,near bay,7.291666666666667,1.005952380952381,old,327100.0
-122.28,37.89,2315.0,408.0,835.0,369.0,4.5893,near bay,6.273712737127371,1.1056910569105691,old,290100.0
-122.28,37.89,2070.0,329.0,722.0,306.0,5.4171,near bay,6.764705882352941,1.0751633986928104,old,292000.0
-122.27,37.89,2640.0,366.0,973.0,355.0,7.266,near bay,7.436619718309859,1.0309859154929577,old,371100.0
-122.27,37.89,1978.0,293.0,723.0,272.0,5.3989,near bay,7.272058823529412,1.0772058823529411,old,335600.0
-122.25,37.89,1125.0,195.0,356.0,181.0,6.1593,near bay,6.2154696132596685,1.0773480662983426,new,344000.0
-122.26,37.89,3078.0,494.0,1005.0,462.0,6.381,near bay,6.662337662337662,1.0692640692640694,old,342200.0
-122.26,37.89,3706.0,531.0,1205.0,504.0,6.6828,near bay,7.353174603174603,1.0535714285714286,old,370900.0
-122.25,37.89,3000.0,457.0,987.0,450.0,7.5385,near bay,6.666666666666667,1.0155555555555555,new,350000.0
-122.25,37.89,2863.0,460.0,1031.0,448.0,6.7138,near bay,6.390625,1.0267857142857142,new,368600.0
-122.26,37.88,2551.0,417.0,894.0,404.0,6.2425,near bay,6.314356435643564,1.0321782178217822,old,391800.0
-122.26,37.88,2255.0,410.0,823.0,377.0,5.7979,near bay,5.981432360742706,1.0875331564986737,old,415300.0
-122.27,37.88,3360.0,648.0,1232.0,621.0,4.2813,near bay,5.4106280193236715,1.0434782608695652,old,284900.0
-122.27,37.88,1693.0,391.0,669.0,367.0,3.5417,near bay,4.613079019073569,1.0653950953678475,old,287500.0
-122.27,37.88,2252.0,592.0,989.0,550.0,3.0132,near bay,4.094545454545455,1.0763636363636364,new,272900.0
-122.28,37.88,2495.0,491.0,1058.0,464.0,4.1429,near bay,5.377155172413793,1.0581896551724137,old,259600.0
-122.29,37.88,2159.0,424.0,824.0,388.0,3.8897,near bay,5.564432989690721,1.092783505154639,old,218400.0
-122.29,37.88,2365.0,490.0,1034.0,475.0,3.1065,near bay,4.978947368421053,1.0315789473684212,new,229200.0
-122.29,37.88,1895.0,442.0,920.0,425.0,2.9926,near bay,4.458823529411765,1.04,new,192100.0
-122.29,37.88,1650.0,395.0,841.0,380.0,3.556,near bay,4.342105263157895,1.0394736842105263,old,179300.0
-122.3,37.88,453.0,146.0,749.0,137.0,1.475,near bay,3.3065693430656933,1.0656934306569343,new,187500.0
-122.3,37.87,503.0,118.0,228.0,100.0,2.1705,near bay,5.03,1.18,new,150000.0
-122.29,37.85,477.0,119.0,218.0,106.0,2.5682,near bay,4.5,1.1226415094339623,old,120000.0
-122.3,37.88,1647.0,376.0,854.0,355.0,2.9,near bay,4.6394366197183095,1.0591549295774647,new,144800.0
-122.3,37.87,3123.0,749.0,1695.0,684.0,2.2208,near bay,4.565789473684211,1.095029239766082,old,144800.0
-122.28,37.88,957.0,188.0,403.0,172.0,3.2344,near bay,5.563953488372093,1.0930232558139534,old,245500.0
-122.28,37.87,589.0,132.0,288.0,131.0,3.5156,near bay,4.4961832061068705,1.0076335877862594,old,200000.0
-122.28,37.87,2026.0,548.0,963.0,521.0,1.9805,near bay,3.888675623800384,1.051823416506718,new,173700.0
-122.29,37.87,1829.0,536.0,1129.0,516.0,2.6684,near bay,3.544573643410853,1.0387596899224807,old,185600.0
-122.28,37.88,1909.0,416.0,811.0,406.0,3.0060000000000002,near bay,4.701970443349754,1.0246305418719213,old,227900.0
-122.28,37.87,3022.0,696.0,1293.0,675.0,2.543,near bay,4.477037037037037,1.031111111111111,new,220700.0
-122.28,37.87,1777.0,446.0,805.0,431.0,2.8676,near bay,4.122969837587007,1.0348027842227379,new,212000.0
-122.27,37.88,2803.0,930.0,1372.0,876.0,2.1907,near bay,3.199771689497717,1.0616438356164384,old,271400.0
-122.27,37.87,1465.0,439.0,862.0,425.0,1.7778,near bay,3.447058823529412,1.0329411764705883,new,268800.0
-122.27,37.88,2619.0,682.0,1152.0,616.0,2.52,near bay,4.251623376623376,1.1071428571428572,new,277800.0
-122.26,37.88,1149.0,255.0,483.0,249.0,4.2788,near bay,4.614457831325301,1.0240963855421688,old,332500.0
-122.26,37.88,2363.0,604.0,1558.0,573.0,2.944,near bay,4.1239092495637,1.0541012216404886,old,338900.0
-122.26,37.88,2604.0,837.0,1798.0,769.0,1.725,near bay,3.386215864759428,1.0884265279583876,old,287500.0
-122.25,37.87,685.0,141.0,266.0,123.0,5.2289,near bay,5.569105691056911,1.146341463414634,new,384600.0
-122.25,37.87,1756.0,465.0,2184.0,422.0,2.5562,near bay,4.161137440758294,1.1018957345971565,new,371400.0
-122.26,37.87,1087.0,371.0,3337.0,350.0,1.4012,near bay,3.105714285714286,1.06,old,175000.0
-122.26,37.87,2773.0,998.0,1721.0,949.0,1.1859,near bay,2.922023182297155,1.0516332982086407,old,241700.0
-122.27,37.87,3218.0,1108.0,1675.0,1000.0,1.7464,near bay,3.218,1.108,new,216700.0
-122.27,37.87,1350.0,368.0,707.0,350.0,2.8846,near bay,3.857142857142857,1.0514285714285714,new,211300.0
-122.27,37.87,3084.0,698.0,1424.0,694.0,2.7372,near bay,4.443804034582133,1.005763688760807,old,210200.0
-122.28,37.86,938.0,195.0,393.0,189.0,3.8594,near bay,4.962962962962963,1.0317460317460319,old,196400.0
-122.28,37.87,1813.0,353.0,828.0,339.0,3.5625,near bay,5.348082595870206,1.0412979351032448,old,191700.0
-122.28,37.87,1233.0,300.0,571.0,292.0,2.2788,near bay,4.222602739726027,1.0273972602739727,old,182300.0
-122.29,37.87,2539.0,755.0,1382.0,713.0,2.537,near bay,3.5610098176718092,1.05890603085554,new,175000.0
-122.29,37.87,1267.0,324.0,792.0,321.0,2.525,near bay,3.9470404984423677,1.0093457943925233,new,165900.0
-122.29,37.86,1665.0,404.0,815.0,372.0,1.9946,near bay,4.475806451612903,1.086021505376344,old,156900.0
-122.28,37.86,1659.0,367.0,788.0,346.0,2.8214,near bay,4.794797687861272,1.060693641618497,old,164300.0
-122.29,37.87,2225.0,460.0,1145.0,430.0,2.6165,near bay,5.174418604651163,1.069767441860465,old,150000.0
-122.29,37.86,2485.0,607.0,1354.0,563.0,1.9483,near bay,4.413854351687389,1.0781527531083481,old,150500.0
-122.28,37.86,2031.0,450.0,958.0,445.0,1.9327,near bay,4.564044943820225,1.0112359550561798,old,169900.0
-122.28,37.86,2932.0,668.0,1361.0,608.0,1.9798,near bay,4.822368421052632,1.0986842105263157,new,147400.0
-122.28,37.85,2246.0,472.0,1005.0,449.0,2.4167,near bay,5.002227171492205,1.0512249443207127,old,152700.0
-122.27,37.86,2052.0,435.0,924.0,414.0,2.5417,near bay,4.956521739130435,1.0507246376811594,new,182700.0
-122.28,37.86,1999.0,417.0,780.0,358.0,3.3906,near bay,5.583798882681564,1.164804469273743,old,179300.0
-122.28,37.86,3007.0,691.0,1582.0,636.0,2.5652,near bay,4.727987421383648,1.0864779874213837,old,157700.0
-122.27,37.86,1088.0,305.0,486.0,267.0,2.6071,near bay,4.074906367041199,1.142322097378277,old,250000.0
-122.27,37.86,834.0,186.0,494.0,175.0,3.15,near bay,4.765714285714286,1.062857142857143,old,206300.0
-122.27,37.86,1769.0,372.0,849.0,365.0,2.6914,near bay,4.846575342465753,1.0191780821917809,old,218800.0
-122.27,37.86,2307.0,583.0,1127.0,548.0,1.8447,near bay,4.20985401459854,1.063868613138686,old,198200.0
-122.26,37.86,5161.0,1744.0,3276.0,1742.0,1.6307,near bay,2.962686567164179,1.0011481056257177,new,253600.0
-122.26,37.86,3497.0,832.0,1493.0,794.0,2.9044,near bay,4.404282115869018,1.0478589420654911,old,257400.0
-122.26,37.86,3774.0,744.0,1461.0,679.0,2.9405,near bay,5.5581737849779085,1.0957290132547866,old,289500.0
-122.26,37.86,2888.0,604.0,1253.0,538.0,3.3893,near bay,5.368029739776952,1.1226765799256506,old,241700.0
-122.25,37.86,2153.0,517.0,1656.0,459.0,3.0417,near bay,4.690631808278867,1.1263616557734204,new,489600.0
-122.25,37.86,1709.0,318.0,719.0,295.0,5.0463,near bay,5.793220338983051,1.0779661016949154,old,456300.0
-122.24,37.86,1668.0,225.0,517.0,214.0,7.8521,near bay,7.794392523364486,1.0514018691588785,old,500001.0
-122.25,37.86,4048.0,663.0,1316.0,590.0,5.3794,near bay,6.861016949152543,1.123728813559322,old,376900.0
-122.26,37.85,3618.0,768.0,1508.0,755.0,3.2619,near bay,4.792052980132451,1.0172185430463576,old,309600.0
-122.27,37.85,4076.0,920.0,1800.0,815.0,2.7054,near bay,5.001226993865031,1.1288343558282208,old,182300.0
-122.27,37.85,2077.0,400.0,719.0,326.0,2.2431,near bay,6.371165644171779,1.2269938650306749,new,172700.0
-122.27,37.85,1279.0,300.0,675.0,255.0,1.9028,near bay,5.015686274509804,1.1764705882352942,old,150800.0
-122.27,37.85,1974.0,426.0,875.0,363.0,1.5817,near bay,5.43801652892562,1.1735537190082646,old,153600.0
-122.27,37.85,335.0,83.0,152.0,77.0,2.2841,near bay,4.35064935064935,1.077922077922078,old,106300.0
-122.28,37.85,610.0,145.0,281.0,132.0,2.9018,near bay,4.621212121212121,1.0984848484848484,old,119400.0
-122.28,37.85,2063.0,484.0,1054.0,466.0,2.2625,near bay,4.427038626609442,1.03862660944206,new,132900.0
-122.29,37.84,1872.0,419.0,1017.0,414.0,2.2106,near bay,4.521739130434782,1.0120772946859904,new,132500.0
-122.28,37.83,3108.0,813.0,1623.0,765.0,2.6997,near bay,4.0627450980392155,1.0627450980392157,old,126900.0
-122.3,37.84,7355.0,2408.0,3100.0,2051.0,4.0018,near bay,3.5860555826426133,1.174061433447099,new,143800.0
-122.23,37.83,2990.0,379.0,947.0,361.0,7.8772,near bay,8.282548476454293,1.0498614958448753,old,500001.0
-122.22,37.82,2991.0,335.0,1018.0,335.0,13.499,near bay,8.928358208955224,1.0,new,500001.0
-122.23,37.82,3242.0,366.0,1001.0,352.0,12.2138,near bay,9.210227272727273,1.0397727272727273,old,500001.0
-122.23,37.82,3051.0,381.0,1005.0,369.0,8.1872,near bay,8.268292682926829,1.032520325203252,old,466100.0
-122.23,37.82,3494.0,396.0,1192.0,383.0,12.3804,near bay,9.122715404699738,1.0339425587467364,old,500001.0
-122.24,37.83,1757.0,246.0,585.0,227.0,5.8948,near bay,7.740088105726873,1.0837004405286343,old,457800.0
-122.23,37.82,1611.0,203.0,556.0,179.0,8.7477,near bay,9.0,1.1340782122905029,old,500001.0
-122.25,37.82,2474.0,403.0,1104.0,398.0,5.882999999999999,near bay,6.21608040201005,1.0125628140703518,old,340700.0
-122.23,37.76,2269.0,323.0,805.0,321.0,4.7188,near bay,7.068535825545172,1.0062305295950156,old,335300.0
-122.23,37.76,1316.0,177.0,378.0,162.0,5.2915,near bay,8.123456790123457,1.0925925925925926,old,333000.0
-122.24,37.77,1153.0,235.0,481.0,223.0,2.6411,near bay,5.170403587443946,1.053811659192825,old,241000.0
-122.23,37.77,772.0,179.0,409.0,160.0,3.3214,near bay,4.825,1.11875,old,189600.0
-122.24,37.77,1711.0,386.0,885.0,373.0,3.6417,near bay,4.587131367292225,1.03485254691689,old,206300.0
-122.25,37.77,1038.0,220.0,482.0,215.0,3.1771,near bay,4.8279069767441865,1.0232558139534884,old,210200.0
-122.25,37.77,1527.0,320.0,825.0,264.0,3.4531,near bay,5.784090909090909,1.2121212121212122,old,208800.0
-122.26,37.78,970.0,217.0,528.0,208.0,3.3438,near bay,4.663461538461538,1.0432692307692308,old,201300.0
